% ---------------------------------------
% Time: 17:35:42
% Data columns: 
% units: Setopint [-1, 1]; Velocity (m/s; rad/s); VelocityQuality [0, 1] 
% time, [idSensor], setpoint u, setpoint v, setpoint w, setpoint r, velocity[0], velQuality[0], velocity[1], velQuality[1], velocity[2], velQuality[2], velocity[5](rad/s), velQuality[5]
% ---------------------------------------

1093455446.676		0 0 0 0 -0.016 1 0.015 1 -1.11367e-08 1 -0.00527078 1

1093455446.879		0 0 0 0 -0.027 1 0.018 1 -1.12282e-08 1 -0.0101404 1

1093455447.075		0 0 0 0 -0.027 1 0.018 1 -1.12282e-08 1 0.00186043 1

1093455447.279		0 0 0 0 -0.027 1 0.018 1 -1.12282e-08 1 0.00664796 1

1093455447.476		0 0 0 0 -0.077 1 0.037 1 -1.14351e-08 1 0.00326464 1

1093455447.680		0 0 0 0 -0.077 1 0.037 1 -1.14351e-08 1 -0.0120409 1

1093455447.882		0 0 0 0 -0.077 1 0.037 1 -1.14351e-08 1 0.00721324 1

1093455448.086		0 0 0 0 -0.165 1 0.036 1 -1.14418e-08 1 -0.00478108 1

1093455448.280		0 0 0 0 -0.165 1 0.036 1 -1.14418e-08 1 -0.0126477 1

1093455448.480		0 0 0 0 -0.165 1 0.036 1 -1.14418e-08 1 0.00236419 1

1093455448.705		0 0 0 0 -0.165 1 0.036 1 -1.14418e-08 1 0.00662117 1

1093455448.879		0 0 0 0 -0.013 1 -0.03 1 -1.11994e-08 1 0.00359998 1

1093455449.079		0 0 0 0 -0.013 1 -0.03 1 -1.11994e-08 1 -0.00166309 1

1093455449.279		0 0 0 0 -0.013 1 -0.03 1 -1.11994e-08 1 -0.00131439 1

1093455449.482		0 0 0 0 0.106 1 -0.057 1 -1.14468e-08 1 -0.00407244 1

1093455449.680		0 0 0 0 0.106 1 -0.057 1 -1.14468e-08 1 -0.00176583 1

1093455449.880		0 0 0 0 0.106 1 -0.057 1 -1.14468e-08 1 0.00226704 1

1093455450.079		0 0 0 0 -0.008 1 0.012 1 -1.12917e-08 1 -0.0152853 1

1093455450.280		0 0 0 0 -0.008 1 0.012 1 -1.12917e-08 1 0.00612977 1

1093455450.481		0 0 0 0 -0.008 1 0.012 1 -1.12917e-08 1 -0.011159 1

1093455450.697		0 0 0 0 -0.008 1 0.012 1 -1.12917e-08 1 -0.00326882 1

1093455450.880		0 0 0 0 -0.373 1 0.062 1 -1.13494e-08 1 -0.00174441 1

1093455451.080		0 0 0 0 -0.373 1 0.062 1 -1.13494e-08 1 -0.00032328 1

1093455451.281		0 0 0 0 -0.373 1 0.062 1 -1.13494e-08 1 -0.00287893 1

1093455451.479		0 0 0 0 -0.205 1 0.091 1 -1.132e-08 1 0.0124412 1

